Date,SX5E,VSTOXX,FR_10Y,IT_10Y,ES_10Y,AAA_10Y,spread_FR,spread_IT,spread_ES,Refi,ret_sx5e,delta_vstoxx,delta_refi,delta_spread_FR,delta_spread_IT,delta_spread_ES
2020-10-28,2963.5400390625,38.26,-0.326,0.768,0.181,-0.602136529408114,27.6136529408114,137.0136529408114,78.31365294081141,0.0,-0.035488501157039096,5.519999999999996,0.0,1.8060459665470745,8.206045966547066,3.8060459665470745
2020-10-29,2960.030029296875,37.55,-0.353,0.701,0.136,-0.6030597807678006,25.005978076780067,130.40597807678006,73.90597807678006,0.0,-0.001185099572023207,-0.7100000000000009,0.0,-2.607674864031331,-6.607674864031338,-4.40767486403135
2020-10-30,2958.2099609375,35.35,-0.34,0.718,0.137,-0.6034864733654897,26.348647336548964,132.14864733654898,74.04864733654897,0.0,-0.0006150708385458412,-2.1999999999999957,0.0,1.342669259768897,1.7426692597689168,0.14266925976890832
2020-11-02,3019.5400390625,35.23,-0.35,0.716,0.126,-0.6056602920696017,25.56602920696017,132.16602920696016,73.16602920696018,0.0,0.02052017236231946,-0.12000000000000455,0.0,-0.7826181295887942,0.01738187041118522,-0.882618129588792
2020-11-03,3098.719970703125,32.76,-0.343,0.699,0.112,-0.5981530487713091,25.515304877130912,129.7153048771309,71.01530487713092,0.0,0.02588459870176592,-2.469999999999999,0.0,-0.0507243298292579,-2.4507243298292565,-2.1507243298292593
2020-11-04,3161.070068359375,28.0,-0.361,0.661,0.092,-0.61858764979943,25.75876497994301,127.958764979943,71.058764979943,0.0,0.019921485961758308,-4.759999999999998,0.0,0.2434601028120973,-1.7565398971879063,0.043460102812090895
2020-11-05,3215.56005859375,26.37,-0.36,0.633,0.092,-0.5994041413612963,23.94041413612963,123.24041413612964,69.14041413612962,0.0,0.017090944753578256,-1.629999999999999,0.0,-1.8183508438133806,-4.718350843813354,-1.9183508438133856
2020-11-06,3204.050048828125,25.62,-0.352,0.618,0.1,-0.5879951845192029,23.59951845192029,120.59951845192028,68.79951845192028,0.0,-0.0035858944411292647,-0.75,0.0,-0.3408956842093396,-2.6408956842093687,-0.34089568420934313
2020-11-09,3407.909912109375,23.86,-0.254,0.72,0.193,-0.505353235919721,25.135323591972103,122.5353235919721,69.83532359197211,0.0,0.061683524560488374,-1.7600000000000016,0.0,1.5358051400518136,1.9358051400518264,1.0358051400518349
2020-11-10,3442.6201171875,25.08,-0.238,0.724,0.187,-0.4562919175746351,21.829191757463512,118.02919175746352,64.3291917574635,0.0,0.010133669063668438,1.2199999999999989,0.0,-3.306131834508591,-4.5061318345085795,-5.506131834508608
